label,content
__problem__,"各栋宿管电话是什么呢
"
__noproblem__,"哈哈哈
"
__problem__,"请问可以25号就去报道吗
"
__noproblem__,"好吧
"
__problem__,"可能是辐角太大
"
__noproblem__,"啊  撤不回去
"
__problem__,"这是为什么
"
__noproblem__,"南京大学猪年牛逼
"
__problem__,"请问阅读可以补选吗/笑哭
"
__noproblem__,"谁是pljj
"
__problem__,"为什么你觉得我会对男生有兴趣
"
__noproblem__,"ai现身了
"
__problem__,"请问南大有什么通宵的地方吗
"
__noproblem__,"我们这届也都是860
"
__problem__,"我们应该也不去
"
__noproblem__,"看总评就行
"
__problem__,"请问本学期打卡什么时候开始
"
__noproblem__,"卡不卡你自己用一用啊
"
__problem__,"健美 是健身吗
"
__noproblem__,"鼓励大家积极参与，我们南大人工智能协会自己举办的大赛，没有技术门槛，一等奖1万元
"
__problem__,"请问图书馆一楼什么时候关
"
__noproblem__," 体育部网站正在抢修，给的答复是明后天可以修好，大家最近及时关注下，一旦可以登录查询，请抓紧查询下自己的体育成绩，体测成绩录入有误导致体育挂科的同学，请把姓名+学号+任课老师姓名，发给[CQ:at,qq=1531821358] 
"
__problem__,"什么路窄得不能走什么路越走越晕乎什么路人人梦寐以求什么路让你听了气呼呼
"
__noproblem__," 问的教务员，教务处的电话打不进去/泪奔
"
__problem__,"学长先来
"
__noproblem__,"人生苦短 我用python!!
"
__problem__,"楼上18社科的看着不眼熟啊
"
__noproblem__,"似乎过了传说中的12点[CQ:emoji,id=127773]
"
__problem__," 正常男生打开手机电脑不都是聊天打游戏吗
"
__noproblem__,"不会是字母没大写吧 
"
__problem__,"那个你们种疫苗有人去了吗
"
__noproblem__,"要不要给你召唤出来
"
__problem__,"请问寝室墙上网络接口在盒子里边取不出来怎么办
"
__noproblem__,"我算了下要是我真的拼可以90×6×30！
"
__problem__,"是什么单位的工作人员
"
__noproblem__,"140分随便考
"
__problem__,"辅导员发的还能是假的/幽灵
"
__noproblem__,"23
"
__problem__,"高校专项录取结果出来了吗
"
__noproblem__,"真的，我美国的同学，告诉我，他们好多人都在笑
"
__problem__,"请问一下你们宿舍信息中的AB是什么意思
"
__noproblem__,"知道自己录取了就行了
"
__problem__,"一号楼就是一幢吗
"
__noproblem__,"_(:з」∠)_不一样的卡工本费不太一样，大部分是50
"
__problem__,"学姐吗
"
__noproblem__,"大澡堂子真舒服
"
__problem__,"请问学长学姐为什么还不睡
"
__noproblem__,"你们可以开个号试试。
"
__problem__,"你排的哪个队
"
__noproblem__,"都会出分的，只是有些老师也喜欢赶ddl
"
__problem__,"是17我就应该会吗……
"
__noproblem__,"问一下明天在那个耳机上外接一个入耳式耳机会不会被老师diss,原耳机戴着太难受
"
__problem__,"！
"
__noproblem__,"强烈建议清真食堂的牛肉面引进一下品源的辣椒
"
__problem__,"自走棋吗
"
__noproblem__,"emmmm那就都点一遍好了，找到为止
"
__problem__," 我是不是完了
"
__noproblem__,"&#91;刘邦&#93;:
"
__problem__,"怎么没人说，南大金陵呢
"
__noproblem__," 他是
"
__problem__,"限额怎么改
"
__noproblem__,"不是啊
"
__problem__,"没影响吗谢谢啦
"
__noproblem__,"跟钢琴社预约过实践之后可以
"
__problem__,"意思是，只要修了二专的课，拿到了学分，就算修了二专，但是要拿学位证书要申请是吗
"
__noproblem__,"要大的明天早上十点再去
"
__problem__,"的具体实施方案吗
"
__noproblem__,"我24出发
"
__problem__," 是我这个吗，他让我领还说服我充值，我没办，这个卡也不用
"
__noproblem__,"你抢不到的
"
__problem__,"如果明天还有机会吗
"
__noproblem__,"同问.  ..
"
__problem__,"请问群里学长有古琴社的吗
"
__noproblem__,"二号线应该是有一列出故障了 全段都走走停停
"
__problem__," 难道说还有内院
"
__noproblem__,"要用学生邮箱注册的
"
__problem__,"17号补选通修课是什么
"
__noproblem__,"国际天文竞赛不被高校认可诶
"
__problem__," 吉他难不难啊
"
__noproblem__,"我已经买齐了
"
__problem__,"通知书下了吗
"
__noproblem__,"那就问你吧
"
__problem__,"最好的那位是你吗兄弟
"
__noproblem__," 在图书馆网页版上检索
"
__problem__,"好的。哎对了，选课是怎么回事啊
"
__noproblem__,"爱你
"
__problem__,"声控福利
"
__noproblem__,"第四个人说我是男的了
"
__problem__,"为啥说我上传格式不对啊…就是手机照片直接上传的
"
__noproblem__,"听说晚上可以不回宿舍
"
__problem__,"资本论作业多吗
"
__noproblem__,"咱们学校的校花如何
"
__problem__,"只有在宿舍外才能搜到NJUWLAN是吗
"
__noproblem__,"md好羞耻
"
__problem__,"中了
"
__noproblem__,"哈哈
"
__problem__,"为啥突然扯到杀人犯
"
__noproblem__,"拜托各位爸爸们了
"
__problem__,"请问学校的个人电子邮箱密码是什么
"
__noproblem__,"急转弯
"
__problem__,"马哲冲突，合适的课上课周才能补选没事吧
"
__noproblem__,"not found
"
__problem__,"请问有十大了解或者负责进场的同学吗
"
__noproblem__,"买卡西欧中文版吧，如果有概率论考试据说很实用
"
__problem__,"有19软院的小可爱没有加迎新群吗
"
__noproblem__," 银行卡里不要存那么多钱
"
__problem__,"是不是穿军装 
"
__noproblem__,"……
"
__problem__,"你要带着你的奴隶打你自己的奴隶有病吧你！
"
__noproblem__,"感觉问题好脑残
"
__problem__,"问一下第三领域营业到几点啊
"
__noproblem__,"军训时四五六人超多
"
__problem__,"其实你们觉得吗 所有人毕业之后终归平凡
"
__noproblem__,"教务员说让我们自行退选
"
__problem__,"所以。。下午怎么办丫/小纠结
"
__noproblem__,"会
"
__problem__,"问问他们
"
__noproblem__,"。。。
"
__problem__,"快递可以直接寄到楼下阿姨处吗
"
__noproblem__,"新生手册好好看啊萌新们
"
__problem__,"为什么我当初改这个密码
"
__noproblem__,"多等几下吧。。。或者在电脑端登陆一下
"
__problem__,"南师大男男之风如此迅猛吗
"
__noproblem__,"直接码可还行。。
"
__problem__,"比如陈润平
"
__noproblem__,"上课获得知识最有趣。
"
__problem__,"谁截图了
"
__noproblem__,"有营养的来了
"
__problem__," 真的给分低吗.....
"
__noproblem__,"哈哈哈哈哈哈哈哈哈哈
"
__problem__,"登录了吗/点赞
"
__noproblem__,"“地下音乐”
"
__problem__,"。。咱们有健身房
"
__noproblem__,"不会
"
__problem__,"怎么办
"
__noproblem__,"真实
"
__problem__,"周末借用实验室是怎么操作呢
"
__noproblem__,"或者你随便买个具有收音机功能的
"
__problem__,"请问有什么社团或者运动队，可以代替体育课
"
__noproblem__,"在这里抱怨没有意义
"
__problem__,"这上下两个是一样的吗……只要点一个对吗
"
__noproblem__,"
"
__problem__,"那个证件照是规定底色一定要白底吗
"
__noproblem__,"先把宿管叫醒
"
__problem__,"有才华为什么开酒楼
"
__noproblem__,"  第&#91;309&#93;签 解签：一分耕耘，一分收获，已为某事劳心尽力，但须待时机及人助方有成。
"
__problem__,"没人回一下吗
"
__noproblem__,"还有幻影法杖
"
__problem__,"我是63
"
__noproblem__,"有没有什么事，要办的人特别多，需要提前去的/斜眼笑
"
__problem__,"有人拍了吗/拍桌
"
__noproblem__,"考虑下下午去
"
__problem__,"请问今年的体检 军训开始时间的日程安排是怎么样的
"
__noproblem__,"我去
"
__problem__,"。为啥床帘能减少矛盾
"
__noproblem__,"用来减小直接睡在木头上的不适感
"
__problem__,"问不明白还怎么相处
"
__noproblem__,"上限很高
"
__problem__,"军训怎么重修
"
__noproblem__,"班长nb啊
"
__problem__,"如果想修二专  那个专业意向现在是必须填吗
"
__noproblem__," 
"
__problem__,"社科群
"
__noproblem__,"/笑哭/笑哭怕遇到小号王者
"
__problem__,"c7
"
__noproblem__,"是
"
__problem__,"二楼进门右手边有三台()机器
"
__noproblem__,"我也不是好人
"
__problem__,"请问学生票可以预订吗
"
__noproblem__,"不好意思  以后知道啦
"
__problem__,"是不是18B人工智能＋学号
"
__noproblem__,"实习证明
"
__problem__,"麻烦问一下460的床上十几件那个什么时候可以买明天可以买吗
"
__noproblem__,"&#91;闪照&#93;请使用新版手机QQ查看闪照。
"
__problem__,"有什么感觉
"
__noproblem__,"不好看不好看
"
__problem__," 是教超的那个
"
__noproblem__,"女生学这个都是真正的巨佬
"
__problem__,"还得自己编30页吗
"
__noproblem__,"/笑哭
"
__problem__,"经典阅读一学期修几本书比较好
"
__noproblem__,"√
"
__problem__,"伟华吗
"
__noproblem__,"我刚换成电脑
"
__problem__,"校园卡那照片为什么要换呢
"
__noproblem__,"不热
"
__problem__,"请问想开逸夫楼空调，打电话的号码是多少呀
"
__noproblem__,"我自卑
"
__problem__," 几点搬
"
__noproblem__,"不过我在公司上班
"
__problem__,"为什么没有福建的
"
__noproblem__,"Ta在7分钟前刚刚被交易过，正在恢复情绪中！
"
__problem__,"临时用的
"
__noproblem__,"要不先
"
__problem__,"快递街在哪
"
__noproblem__," 对啊
"
__problem__,"是不是很感动/斜眼笑
"
__noproblem__,"（一学期三本阅读，心疼我的这位朋友）
"
__problem__,"分级考试还是以高中词汇为主么
"
__noproblem__,"是直饮水公司供水专用
"
__problem__,"你们都穿军装
"
__noproblem__,"还是参加吧
"
__problem__,"好的镜片呢
"
__noproblem__,"别问
"
__problem__," 可爱！！！！！你怕不是对可爱有什么误解！
"
__noproblem__,"我没锁过
"
__problem__,"可怕你们一个赛季都打多少场啊。。
"
__noproblem__,"高级英语口语xm 
"
__problem__,"是指这个吗
"
__noproblem__,"暗影岛好像也有
"
__problem__,"南大APP在哪里下载
"
__noproblem__,"hhh
"
__problem__,"请问一下军训是从几号开始，几号结束
"
__noproblem__," 不认识啊
"
__problem__,"妹妹怎么下得去手
"
__noproblem__," 你真的确定放广播能听清么。。
"
__problem__,"请问新生学籍注册那里填姓名汉语拼音是填全大写字母还是仅首字母大写每个字的拼音之间是否需要隔开谢谢！
"
__noproblem__,"哦吼
"
__problem__,"金谷呢
"
__noproblem__,"/斜眼笑
"
__problem__,"请问各位学长学姐，学校宿舍有窗帘吗遮光好吗
"
__noproblem__,"谢谢w
"
__problem__,"通识和研讨课都要选吗
"
__noproblem__,"不能和老胡吵架哦
"
__problem__,"想一想为什么不通过，换张照片重新上传提交审核
"
__noproblem__,"emmm
"
__problem__,"请问这个是什么意思..
"
__noproblem__,"然后黑铁1直接升到了黄铜4
"
__problem__,"商量什么。。。
"
__noproblem__,"[CQ:face,id=201]
"
__problem__,"问一下户口所在地是写什么呀，是什么小区吗
"
__noproblem__,"话剧
"
__problem__,"我是错过了爆照吗
"
__noproblem__,"已经撤回了请不要再问了
"
__problem__,"我不最大吗
"
__noproblem__,"的
"
__problem__,"xy怎么办
"
__noproblem__,"测试题上说有
"
__problem__,"发生了什么
"
__noproblem__,"军训有没有深夜拉练
"
__problem__,"盖章的该表应该指第二个吧
"
__noproblem__,"我就是二层
"
__problem__,"fyj你怎么回事
"
__noproblem__," 您这名字让我不由得联想到曾侯乙（
"
__problem__,"群里都是南京大学的铁铁们吗
"
__noproblem__,"我的好像是
"
__problem__,"请问，丢了东西怎么办
"
__noproblem__,"应该都改过密码了
"
__problem__,"请问军训是穿长袖吗
"
__noproblem__,"只要过了ai，符合规定，照片没变形，美的丑的我们都会给过的/小纠结
"
__problem__,"那一组团二组团是啥
"
__noproblem__,"学号在你们的迎新系统上有
"
__problem__,"请问周末机房开不开
"
__noproblem__,"好像都挺分散的
"
__problem__,"就是大学英语一的课可以忽略了
"
__noproblem__,"来不了是真的
"
__problem__,"教务系统现在是不是还不能改密码我改的时候提示无法访问
"
__noproblem__,"广西同学弱弱表示，我们这边是每15分钟人脸识别一次
"
__problem__,"下午就可以报到了，那时才能拿
"
__noproblem__,"咦我们辅导员说可以
"
__problem__," 人工智能文理差距不大
"
__noproblem__,"群相册有各线路起止时间
"
__problem__,"请问不平等的代价有读书群吗
"
__noproblem__,"你各种撒娇打泼，主人仍不为所动，你什么都没有讨到~
"
__problem__," 因为那边没有学姐  这个能接受吗
"
__noproblem__,"不过其它水群
"
__problem__,"/托腮学长还能看到啥时候。入群吗
"
__noproblem__,"你还有个翻译分
"
__problem__,"小偷、黑客、工程师都靠什么吃饭
"
__noproblem__,"我艾特的没问题啊/doge
"
__problem__,"请问今年军训几号正式开始呀
"
__noproblem__,"我是～～！
"
__problem__,"俗语
"
__noproblem__,"唉
"
__problem__,"所以我们现在还没有这个东西吗
"
__noproblem__,"1
"
__problem__,"整容了怎么办
"
__noproblem__,"谢谢谢谢，问过啦
"
__problem__,"问下学长学姐，校园里除了共享单车还有其他交通工具吗
"
__noproblem__,"然而從來就只有九食堂
"
__problem__,"我们学校需要办兵役证吗
"
__noproblem__,"爆吧
"
__problem__,"你们怎么这个亚子
"
__noproblem__,"什么歧义
"
__problem__,"军训我怎么记得是单独出分，时间点在大一下开学之后/笑哭
"
__noproblem__,"
"
__problem__,"我不就是没充QQ会员吗
"
__noproblem__,"朝花有气筒卖
"
__problem__,"这么漂亮的小姐姐们给你跳舞你还不乐意吗
"
__noproblem__,"投食成功
"
__problem__,"楼上真是南大的
"
__noproblem__,"我不知道联系方式 还没上过
"
__problem__,"各位同学请问一下军训是什么时候
"
__noproblem__,"全优
"
__problem__,"学姐在哪儿
"
__noproblem__,"我抢了8毛
"
__problem__,"请问接网线的转换器买百兆的还是千兆比较合适啊
"
__noproblem__,"全能选手
"
__problem__,"请问选暑校是在哪个界面啊
"
__noproblem__,"身份证上的字母必须大写
"
__problem__,"emmm想问一下学长学姐们，学校的小卖部可以单独买到蚊帐吗……
"
